pdf_id,A,B,C,D,notas,revisor
142,0,0,1,Sin falla relevante,Usa Latinobarómetro (encuesta probabilística multinacional). Extrapola a América Latina apropiadamente al contexto muestral. Métodos estadísticos adecuados (regresión logística). Reconoce limitaciones,claude_haiku
143,1,0,1,FF clasica,"Muestra voluntaria (n=68), sin cálculo de tamaño. Calcula IC95% e infiere a población como si fuera probabilística, sin advertir limitaciones del muestreo de conveniencia.",claude_haiku
144,1,0,1,FF clasica,"Muestreo por conveniencia en 4 instituciones sin declaración explícita ni advertencia, pero generaliza resultados a 'jóvenes universitarios' e imparte recomendaciones al sistema universitario.",claude_haiku
145,0,0,0,No evaluable,"Documento es carta de respuesta al editor, no artículo de investigación original. No reporta nuevo estudio ni análisis estadístico.",claude_haiku
146,1,1,1,FF con reconocimiento,"Muestreo por conveniencia (n=98 de hospital específico), sin cálculo de tamaño. Autores reconocen que conveniencia limita generalización, pero aún extrapolan en conclusión: 'un tercio de las gestantes",claude_haiku
147,1,1,1,FF con reconocimiento,Cohorte histórica no probabilística que extrapola sobre protocolo de manejo a Latinoamérica. Autores reconocen limitaciones pero recomiendan intervenciones generalizables.,claude_haiku
148,0,0,1,Debilidad importante,Muestreo probabilístico bietápico con sesgo de no respuesta (25% estimado) y exclusiones no discutidas. Generaliza a cinco ciudades sin abordar impacto de estos sesgos en representatividad.,claude_haiku
149,1,0,1,Debilidad importante,Muestreo administrativo no aleatorio (estudiantes que completaron pruebas) con pérdida selectiva. Inferencia estadística a población meta implícita. No advierte límites de generalización.,claude_haiku
150,1,1,1,FF con reconocimiento,"Muestreo conveniencia (chats LinkedIn, contactos personales, invitaciones). Autor advierte explícitamente falta de representatividad pero generaliza a economistas colombianos y propone reformas de pro",claude_haiku
151,0,0,1,Debilidad importante,"Muestra de 6 organizaciones específicas (sector eléctrico colombiano, profesionales universitarios) con generalización implícita a 'empleados profesionales' sin reconocer restricciones de alcance ni j",claude_haiku
152,1,0,1,FF clasica,Muestreo por conveniencia (ubicación en ruta de recolección) + extrapolación a granjas familiares sin advertir sesgo de selección. Conclusiones generalizantes de muestra no aleatoria.,claude_haiku
153,1,0,1,FF clasica,12 vacas seleccionadas por conveniencia de una granja extrapolan a 'vacas Normando en pastoreo' sin advertir limitaciones de generalización.,claude_haiku
154,1,0,1,FF clasica,"Usa registros hospitalarios (muestra consecutiva/conveniencia, no probabilística) para extrapolar relaciones a población zona norte, sin advertir sesgo por subdiagnóstico ni casos no registrados.",claude_haiku
155,1,0,1,FF clasica,"Muestreo no probabilístico por conveniencia (envío masivo a correos), con extrapolación explícita a gestión del talento en contextos amplios, sin reconocer limitaciones de validez externa.",claude_haiku
156,1,0,1,FF clasica,Encuesta de seguimiento vía email (muestra de respuesta voluntaria/no probabilística). Utilizan PSM para estimar efecto causal (ATT) sin reconocer que el sesgo de selección en su muestra invalida el s,claude_haiku
157,1,0,1,FF clasica,Muestreo estratificado pero basado en empresas 'alrededores de mercados' sin especificar método de selección. Extrapola a región/Perú sin advertir limitaciones del muestreo.,claude_haiku
158,1,0,1,FF clasica,Muestra no probabilística autoseleccionada (280 de 4045 seguidores Facebook). Análisis inferencial (correlaciones Pearson) con conclusiones generalizadas sobre relación 4Fs-posicionamiento sin adverte,claude_haiku
159,0,0,1,Debilidad importante,"Muestreo probabilístico aleatorio simple dentro de hogar infantil específico, pero conclusiones se presentan sin advertencia clara de limitación a la validez externa de ese contexto.",claude_haiku
160,1,0,1,FF clasica,Instituciones seleccionadas por conveniencia (no especifica aleatoriedad). Conclusión generaliza a 'las personas' sin reconocer limitación muestral del diseño.,claude_haiku
161,1,1,1,FF con reconocimiento,"Muestreo no probabilístico por conveniencia (n=50). Reporta IC 95% e inferencia estadística (correlaciones, Tau-b) asumiendo representatividad. Advierte limitaciones pero generaliza resultados en disc",claude_haiku
162,1,0,1,FF clasica,"Muestreo por conveniencia (no-probabilístico) en mujeres de instituciones privadas. Extrapolación explícita en conclusión: 'Para una mujer gestante mayor de 35 años, una familia funcional...'. Sin adv",claude_haiku
163,1,0,1,FF clasica,Muestra de conveniencia (un hospital específico) con generalización a población más amplia (niños 1-14 años) sin reconocer limitación de validez externa,claude_haiku
164,1,0,1,FF clasica,Muestreo de conveniencia/voluntarios (9 de 62 docentes convocados). Extrapola a población con conclusiones sobre 'efectividad' sin advertir límites de generalización desde muestra sesgada.,claude_haiku
165,1,0,1,FF clasica,"Muestreo no probabilístico (intencional por criterios + reclutamiento en cadena, n=40). Generaliza en conclusiones ('Es necesario cualificar al cuidador') sin reconocer limitaciones muestrales.",claude_haiku
166,1,0,1,FF clasica,Muestra de 44 voluntarios (conveniencia) extrapolada sin reserva a todos estudiantes 5-6 ciclo. No reconoce sesgo de selección.,claude_haiku
167,1,0,1,FF clasica,Muestra no probabilística de conveniencia (n=61). Conclusión generaliza a educación secundaria sin advertir límites inferenciales.,claude_haiku
168,1,0,0,No evaluable,"Estudio de validación/usabilidad de una aplicación tecnológica (TradiRey), no investigación epidemiológica/social con problema muestral inferencial clásico. La muestra intencional es apropiada para pr",claude_haiku
169,1,0,1,FF clasica,Muestreo intencional (n=33) sin reconocer límites de generalización. Título y conclusiones extrapolan a 'preescolares peruanos' y 'programas de educación infantil' sin restricciones.,claude_haiku
170,1,1,1,FF con reconocimiento,"Muestreo no probabilístico por conveniencia explícitamente declarado (2 escuelas, 55 docentes). A pesar del reconocimiento metodológico, extrapola a 'políticas educativas' y 'competencias directivas' ",claude_haiku
171,1,0,1,FF clasica,Muestreo por conveniencia (n=36) con generalización en título/conclusiones a EGB sin advertir limitaciones inferenciales. A & C sin B.,claude_haiku
172,1,0,1,FF clasica,Encuesta a 40 docentes sin especificar método de selección (presumiblemente conveniencia). Extrapola a conclusiones generales sobre eficacia del método sin advertir limitaciones muestrales.,claude_haiku
173,1,1,1,FF con reconocimiento,"Muestra de conveniencia 16% (autoseleccionada), extrapola a población como 'uso generalizado', reconoce ser exploratorio pero generaliza igual",claude_haiku
174,1,0,1,FF clasica,"Delimitación intencional de 4 instituciones (no probabilístico) + generalización implícita a categorías públicas/privadas en conclusiones, sin sección de limitaciones que reconozca el diseño muestral ",claude_haiku
175,1,0,1,FF clasica,"Muestra 161 beneficiarios de fundación (58.5% de 275). Afirma muestreo probabilístico dentro de esos 275, pero objetivo es Valencia. Extrapola a 'cantón Valencia' y 'América Latina' sin reconocer que ",claude_haiku
176,0,1,1,Debilidad importante,Marco poblacional sesgado ('meses de mayor demanda' sin especificar). Muestreo aleatorio simple pero extrapola a contextos rurales generales en título/abstract. Limitaciones admitidas tardíamente.,claude_haiku
177,1,0,1,FF clasica,"Muestreo intencional (n=243) de población de 47,533 habitantes. Extrapola resultados sin advertir limitaciones de validez inferencial del diseño no probabilístico.",claude_haiku
178,0,1,0,Sin falla relevante,"Muestreo probabilístico de 132/201 comerciantes. Conclusiones acotadas al mercado de Cutervo. Debilidades en validación del instrumento y reporte metodológico, pero sin falla muestral crítica.",claude_haiku
179,0,0,0,No evaluable,"Estudio administrativo-financiero sobre relación presupuestaria. Aunque usa muestreo probabilístico e inferencia estadística (n=82 de 152 trabajadores), el objeto no es una población objetivo humana o",claude_haiku
180,1,0,1,FF clasica,Encuesta de 382 participantes del Cantón El Empalme mediante Google Forms (auto-selección). Extrapolan porcentajes a población sin advertir limitaciones de representatividad muestral ni sesgos.,claude_haiku
181,0,0,1,Debilidad importante,Tamaño muestral (138) inferior al esperado con parámetros declarados (~385). Procedimiento de muestreo vagamente descrito. Generaliza a otros mercados amazónicos sin advertencias de limitaciones.,claude_haiku
182,1,0,1,FF clasica,"Muestreo sin especificación de procedimiento aleatorio (conveniencia distribuida proporcionalmente), generaliza resultados a provincia sin advertir limitaciones inferenciales ni intervalos confianza.",claude_haiku
183,0,1,0,Sin falla relevante,"Muestreo probabilístico aleatorio simple (n=258, población=781 clientes). Conclusiones acotadas a empresa específica. Limitaciones del caso de estudio único, no fallos muestrales.",claude_haiku
184,0,0,0,No evaluable,"Análisis descriptivo de datos textuales sin inferencia estadística formal. No hay tests, IC ni modelos poblacionales. Universo: posts (datos), no población humana.",claude_haiku
185,1,0,1,FF clasica,Registro voluntario BIOBADASAR 3.0 con muestreo no probabilístico; extrapola estrategias terapéuticas a AR sin advertir limitación muestral.,claude_haiku
186,1,0,1,FF clasica,Cohorte multicéntrica por conveniencia. Extrapola prevalencia (35%) a 'equipos multidisciplinarios' sin advertir limitaciones de muestreo.,claude_haiku
187,0,0,0,No evaluable,"Estudio cualitativo longitudinal con enfoque narrativo e interpretativo. No utiliza inferencia estadística. Objetivo: análisis de experiencias, no extrapolación paramétrica a población objetivo.",claude_haiku
188,0,0,0,No evaluable,"Estudio cualitativo exploratorio sin inferencia estadística. Análisis temático de entrevistas semiestructuradas, no muestreo inferencial.",claude_haiku
189,1,1,1,FF con reconocimiento,"Muestreo no probabilístico de casos (respuesta 47.7%), advierte limitación de tamaño muestral pero generaliza igual a población de long COVID.",claude_haiku
190,1,1,1,FF con reconocimiento,"Muestreo de conveniencia (pacientes en consultas ambulatorias). Intenta caracterizar HAE (extrapolación implícita). Advierte limitaciones de tamaño y ausencia de control, pero no discute el impacto de",claude_haiku
191,1,0,1,FF clasica,"Muestreo por conveniencia (redes sociales), sesgo de selección severo (solo mujeres con incontinencia nueva), extrapolación a sobrevivientes de COVID-19 sin advertencia sobre límites muestrales.",claude_haiku
192,1,0,1,FF clasica,Muestreo de conveniencia (estudiantes invitados de escuela pública única). Generaliza a población 'adolescentes' e infiere odds ratios de riesgo cardiovascular sin calificar alcance muestral.,claude_haiku
193,1,1,1,FF con reconocimiento,Afirma muestreo aleatorio simple pero implementó conveniencia/voluntarios ('invitaron... a participar'). Extrapola explícitamente ('could be generalized to population') reconociendo limitación pero ge,claude_haiku
194,1,1,1,FF con reconocimiento,Muestreo intencional: 28 pacientes de un hospital (criterios de inclusión/exclusión). Extrapola al afirmar que la artroscopia 'mejora resultados clínicos' en general. Reconoce ser serie de casos sin r,claude_haiku
195,1,1,1,FF con reconocimiento,Muestreo intencional (selección clínica de 35 pacientes con OA severa Grado IV); generaliza a 'pacientes con OA grave' sin restricción geográfica. Advierte tamaño pequeño (n=35) no representativo pero,claude_haiku
196,1,0,1,FF clasica,Muestreo de conveniencia (ambulatorio bariátrico + profesionales de salud). Extrapola a 'pacientes obesos mórbidos' sin advertir sesgos de selección ni representatividad.,claude_haiku
197,1,1,1,FF con reconocimiento,"Cohorte retrospectiva de conveniencia (35 pacientes, institución única) que generaliza a 'pacientes con DMD' en conclusiones. Declara 'convenience sample' en métodos pero no enfatiza en limitaciones e",claude_haiku
198,1,0,1,FF clasica,Serie consecutiva de hospital terciario (n=100) que extrapola a políticas nacionales de prevención sin advertir limitaciones de representatividad.,claude_haiku
199,1,1,0,Sin falla relevante,"Serie de casos consecutiva/censal de un hospital específico. Usa inferencia estadística, pero el objetivo es descriptivo de pacientes tratados en esa institución, no extrapola explícitamente. Reconoce",claude_haiku
200,1,0,1,FF clasica,"Muestreo de conveniencia (2 hospitales, 5 meses) sin advertencia explícita sobre representatividad, pero reporta prevalencia (21,6%) y asociaciones como aplicables a primíparas.",claude_haiku
201,1,1,1,No evaluable,"Estudio cualitativo descriptivo. Muestreo intencional es estándar metodológico apropiado en investigación cualitativa, no constituye falla de inferencia estadística.",claude_haiku
202,1,0,1,FF clasica,"Coorte retrospectiva unicéntrica (conveniencia) con inferencia estadística (OR, IC 95%, regresión logística) que extrapola a población general de Takayasu sin advertir limitaciones del muestreo no pro",claude_haiku
203,1,0,0,Debilidad importante,Cohorte ELSA-Brasil es muestra de conveniencia (servidores públicos de 6 instituciones). Muestreo no probabilístico pero conclusiones acotadas a la cohorte. No advierte explícitamente limitaciones.,claude_haiku
204,1,0,1,FF clasica,Cohorte prospectiva con reclutamiento intencional de n=103 pacientes en hospital terciario específico. Conclusiones generalizan a 'práctica clínica' sin advertencia explícita sobre sesgos de selección,claude_haiku
205,0,1,0,No evaluable,"Estudio descriptivo observacional de redes sociales. Búsqueda exhaustiva de cuentas (1083) mediante FollowerWonk, no muestreo para inferencia. Conclusiones acotadas a 'cardiólogos brasileños con prese",claude_haiku
206,1,0,1,FF clasica,"Muestreo de conveniencia (n=20 de 44 iniciales con exclusiones), generaliza mecanismos de CC sin reconocer limitaciones de representatividad",claude_haiku
207,0,1,0,No evaluable,Análisis de registro administrativo: 29 investigadores con beca CNPq en Odontopediatría. No hay problema de muestreo inferencial; es un grupo administrativamente definido por criterios específicos (Ph,claude_haiku
208,1,0,1,FF clasica,"Muestreo por conveniencia no descrito (258 académicos voluntarios, reclutados en 'one event') con extrapolación explícita a población académica global sin advertencia clara de falta de representativid",claude_haiku
209,1,1,1,FF con reconocimiento,Muestreo intencional de 29 casos (los 'más conocidos') sin acceso a registros completos; extrapola a características de asesinos en serie brasileños pero reconoce limitaciones en fuentes.,claude_haiku
210,1,0,1,FF clasica,"Muestreo no probabilístico de conveniencia (n=111) de un solo centro; realiza análisis estadísticos e inferencias multivariadas, pero no advierte explícitamente sobre validez externa limitada.",claude_haiku
211,1,1,0,Debilidad importante,"Estudio de un solo centro con muestreo consecutivo (no probabilístico). Aunque reconocen limitaciones de hospitales académicos, las conclusiones usan lenguaje genérico sin especificar restricción geog",claude_haiku
212,1,1,1,FF con reconocimiento,Muestreo por bola de nieve (no probabilístico) + extracción de conclusiones sobre percepciones de nefrologistas brasileños. Autores reconocen limitaciones de representatividad regional pero generaliza,claude_haiku
213,1,0,1,FF clasica,"Reclutamiento consecutivo en hospital único, conclusiones generalizadas sobre efectos CPB en estructura renal, sin advertencias visibles sobre limitaciones muestrales de la muestra pequeña (n=22).",claude_haiku
214,0,1,0,No evaluable,Serie de casos exhaustiva de centro único. Sin inferencia estadística formal (solo estadísticas descriptivas). Autores advierten explícitamente que no deben extrapolarse resultados a población mayor.,claude_haiku
215,1,1,1,FF con reconocimiento,Estudio de institución única (muestreo conveniencia) que extrapola factores de riesgo de malfunction de VPS en residentes a centros educativos. Advierte limitaciones pero generaliza igualmente.,claude_haiku
216,1,0,1,FF clasica,Muestreo no probabilístico por conveniencia (n=71 de un hospital) con extrapolación a población municipal sin advertencia explícita sobre riesgos de generalización.,claude_haiku
217,1,0,1,FF clasica,Estudio retrospectivo de conveniencia institucional (230 de una sola institución) que extrapola mortalidad a región/país comparándola con literatura sin advertir sesgo de selección.,claude_haiku
218,1,1,1,FF con reconocimiento,Muestreo de conveniencia en un hospital. Advierten limitación de generalización pero extrapolan explícitamente a 'servicios médicos de emergencia portugueses'.,claude_haiku
219,0,0,1,Debilidad importante,Cuasi-experimento sin grupo control; sesgo por incluir solo completadores; n=34 de una UBS; extrapolación a 'personas con diabetes' sin justificar representatividad,claude_haiku
220,1,1,1,FF con reconocimiento,"Muestreo Snowball + inferencia estadística explícita (p-valores, IC95%, OR=16) + generalización a población transexual. Advierte dificultades de acceso pero no invalida la inferencia generalizada.",claude_haiku
221,1,1,1,FF con reconocimiento,"Muestreo por conveniencia (reclutamiento vía link de servicios). Extrapola a profesionales de enfermería generales con inferencia (OR, IC, p-values). Reconoce limitación: tamaño muestral no correspond",claude_haiku
222,1,0,1,FF clasica,"Cohorte retrospectiva de 47 pacientes de una clínica única (muestreo consecutivo/conveniencia). Extrapola mediante pruebas inferenciales (t-Welch, Bootstrap) sin reconocer explícitamente que el muestr",claude_haiku
223,1,0,0,Debilidad importante,"Muestreo consecutivo (no aleatorio) de 404 pacientes quirúrgicos con inferencia estadística; no hay extrapolación explícita a AIS general, solo a pacientes operados.",claude_haiku
224,1,0,1,FF clasica,Muestreo voluntario de 95 cirujanos (no probabilístico) reclutados de base de datos de Sociedad Brasileña. Objetivo explícito: estimar prevalencia en población de cirujanos de columna. No advierte ses,claude_haiku
225,1,1,1,FF con reconocimiento,Muestra no-probabilística consecutiva de un hospital único. Extrapola hallazgos al debate general sobre manejo de TRM. Advierte limitaciones pero mantiene conclusiones generalizadas.,claude_haiku
226,1,0,1,FF clasica,"Cohorte histórica de conveniencia (50/288) con regresión multivariada, IC 95%, p-values y generalización sin advertir que violan supuestos de inferencia.",claude_haiku
227,1,0,1,FF clasica,Estudio con 'convenience sample' (explícitamente declarado). Extrapola a 'todos los atletas no profesionales' pero no advierte limitaciones de generalización. Sesgo respuesta (100/182).,claude_haiku
228,0,0,0,No evaluable,"Ensayo clínico de eficacia de dispositivo/material. Conclusión principal es biológica (propiedades antimicrobianas del coating), no epidemiológica. No hay pregunta real de muestreo poblacional.",claude_haiku
229,1,0,1,FF clasica,"Muestreo no probabilístico (voluntarios, consecutivo, conveniencia) con extrapolación a población de adultos sin advertencia clara del límite para generalizar.",claude_haiku
230,1,0,1,FF clasica,Muestra de conveniencia (n=18) sin aleatorización. Generaliza a pacientes con fisura labiopalatina sin reconocer explícitamente que el muestreo no probabilístico limita la validez de las conclusiones.,claude_haiku
231,1,1,1,FF con reconocimiento,"Muestra no probabilística (n=15, reclutada conveniente de clínica). Extrapola hallazgos pero reconoce limitaciones de tamaño y pandemia (28.57% dropout).",claude_haiku
232,0,0,0,No evaluable,Análisis descriptivo basado en registro administrativo (exámenes de certificación BBO 2016-2023). Candidatos voluntarios auto-seleccionados. Sin población epidemiológica/social objetivo definida ni pr,claude_haiku
233,0,0,1,Sin falla relevante,"RCT con asignación aleatoria protege contra sesgos. Aunque reclutamiento de conveniencia, es mitigado por randomización y diseño cruzado riguroso.",claude_haiku
234,1,0,1,FF clasica,"Muestreo por conveniencia (invitación por email, respuesta voluntaria, 159 de 200 invitados). Extrapolación explícita a ortodontistas brasileños. NO advierte sobre sesgo de selección.",claude_haiku
235,1,0,1,FF clasica,"Muestra de conveniencia (consultorio privado, 5 años) con autosselección del grupo LIPUS: pacientes eligieron intervención según 'desire to shorten treatment time and affordability'. Presenta conclusi",claude_haiku
236,1,1,1,FF con reconocimiento,"Muestreo de conveniencia digital autoselectivo de una universidad específica. Reconoce sesgo de selección en limitaciones, pero extrapola a 'university students' y recomienda intervenciones educaciona",claude_haiku
237,0,0,1,Debilidad importante,"RCT monocéntrico (single-center, un hospital) con validez interna apropiada pero validez externa limitada; no reconoce sesgo de selección a nivel poblacional",claude_haiku
238,1,1,1,FF con reconocimiento,Muestreo de conveniencia (laboratorio privado) con extrapolación explícita a patrones de Fortaleza. Autores advierten limitaciones pero generalizan igual.,claude_haiku
239,1,1,1,FF con reconocimiento,Muestreo de conveniencia (clínica + redes sociales) con extrapolación explícita a «Individuals with HF». Reconoce limitación pero generaliza igual.,claude_haiku
240,1,0,1,FF clasica,Muestreo clínico sin aleatorización (pacientes seleccionados 2021-2022 por indicación clínica). Extrapolación a decisiones quirúrgicas generales sin advertencia sobre limitaciones de generalización de,claude_haiku
241,0,1,0,No evaluable,"Estudio descriptivo basado en registro administrativo completo (VIGIHOSP) de notificaciones de farmacéuticos en período definido. Cubre todas las notificaciones registradas, sin muestreo clásico ni in",claude_haiku
242,1,0,1,FF clasica,"Muestreo no probabilístico (conveniencia) de pacientes en hospitales específicos, con extrapolación implícita a otras instituciones sin advertencia de limitaciones de generalización.",claude_haiku
243,1,0,1,FF clasica,"Muestreo de conveniencia (cuestionarios en línea a 114 voluntarios). Porcentajes (49.12%, 19.30%) presentados sin delimitación clara de muestra. Conclusiones generales sobre prácticas de medicación si",claude_haiku
244,1,1,1,FF con reconocimiento,Muestreo no probabilístico de 5 hospitales universitarios (conveniencia). Refieren a 'amostra de população brasileira' e implícitamente extrapolan a población brasileña mediante comparaciones internac,claude_haiku
245,1,0,1,FF clasica,"Muestreo de conveniencia (corredores voluntarios vinculados a servicios deportivos, reclutados por email) generalizado a 'corredores brasileños' sin advertencia de limitaciones muestrales ni sesgos de",claude_haiku
246,1,0,1,FF clasica,"Muestra de 35 pacientes de un hospital (muestreo por conveniencia/consecutivo) con inferencia estadística (ANOVA, chi-cuadrado, correlaciones). Conclusiones generalizan a población de fracturas tibial",claude_haiku
247,1,0,1,FF clasica,Datos de TriNetX (red de conveniencia de 161 HCOs) generalizados sin advertencia clara. Presentan 'ankle arthrodesis associated with higher implant failure' como hallazgo de práctica clínica sin acota,claude_haiku
248,0,1,1,No evaluable,"Estudio veterinario descriptivo-caracterizador que establece valores de referencia radiográfica, no epidemiológico. Excluido como estudio de fauna silvestre donde muestreo es estándar del campo.",claude_haiku
249,0,0,0,No evaluable,"Estudio de referencia radiográfica en fauna silvestre. Aunque usa 10 carcaraes para establecer valores de referencia, no es investigación epidemiológica/social sino natural history veterinaria donde m",claude_haiku
250,1,0,1,FF clasica,Muestreo de conveniencia en 3 granjas sin identificar procedimiento de selección. Conclusiones generalizadas sobre ultrasonografía Doppler sin advertir limitación muestral.,claude_haiku
251,1,0,1,FF clasica,Muestreo por conveniencia/voluntarios (82 individuos de 8 de 195 quilombos). Extrapolan explícitamente a 'quilombolas de Pernambuco' y recomiendan acciones de control sin advertencia de limitaciones.,claude_haiku
252,1,0,1,FF clasica,Estudio observacional con 20 adultos (muestra no probabilística) que infiere efectos nutracéuticos en población general sin advertir limitaciones del muestreo,claude_haiku
253,1,1,1,FF con reconocimiento,"Muestreo consecutivo (no probabilístico) con extrapolación a pacientes post-COVID, pero reconoce limitaciones (n=18, sin grupo control).",claude_haiku
254,1,1,1,FF con reconocimiento,"Muestra por conveniencia (reclutamiento via coordinadores, WhatsApp/email). Extrapola prevalencias a estudiantes universitarios brasileiros. Advierte limitación pero generaliza resultados igual.",claude_haiku
255,1,1,1,FF con reconocimiento,Muestra por conveniencia (n=47 de 60 contactados del programa Ativa Idade) con extrapolación explícita a población de idosos. Reconocen limitación ('não permite extrapolar') pero generalizan en conclu,claude_haiku
256,1,0,1,FF clasica,Ensayo clínico con 82 pacientes reclutados por conveniencia/consecutivo de una institución (sept 2019-feb 2020). Conclusiones generales: 'pregabalina no es eficaz' sin limitar a población source. No a,claude_haiku
257,1,0,1,FF clasica,Muestra de 186 trabajadores reclutados por invitación en redes sociales (conveniencia/voluntarios). Concluye sobre 'trabajadores en TR' sin reconocer que no es probabilística.,claude_haiku
258,1,0,1,FF clasica,"Muestreo por conveniencia (voluntarios, redes sociales, bola de nieve) con extrapolación a población de mayores. Aunque reconocen limitaciones (desbalance sexo, dificultad reclutamiento), no advierten",claude_haiku
259,1,0,1,FF clasica,"Muestreo por conveniencia (n=61) con extrapolación explícita a 'personas idosas' y recomendaciones a formuladores de políticas, sin advertencia sobre validez externa de muestreo no-probabilístico en s",claude_haiku
260,1,0,1,FF clasica,"Analiza 108 usuarios (censo del ambulatorio, no muestra aleatoria) de clínica-escuela con acceso condicionado a insuficiencia de renta; muestreo por conveniencia/voluntarios. Generaliza a 'población g",claude_haiku
261,1,0,1,FF clasica,"Muestra de libre demanda (conveniencia) en ambulatorio específico, generalizada a 'práctica clínica' sin sección de limitaciones que advierta sobre validez inferencial.",claude_haiku
262,1,0,1,FF clasica,"Muestreo consecutivo de conveniencia (pacientes de un hospital, 8 meses) generaliza prevalencias a población anciana hospitalizada sin advertir sesgo de selección ni limitaciones del diseño.",claude_haiku
263,1,0,1,FF clasica,"Reclutamiento por conveniencia (ambulatorio, iglesias, redes sociales) a pesar de titularse 'muestra aleatoria'. Conclusiones generalizadas a idosos sin reconocer limitaciones de muestreo.",claude_haiku
264,1,1,0,Debilidad importante,Muestreo no probabilístico en controles (pareamiento selectivo de 54/139 candidatos) con 74% pérdida de datos (416→108). Pero conclusiones acotadas explícitamente: 'resultados se refieren a esa poblac,claude_haiku
265,1,0,1,FF clasica,"Respuesta voluntaria a cuestionario (no probabilística). Inferencia estadística explícita (p-values, Mann-Whitney, Spearman) a población estatal. No advierte sesgo de no-respuesta ni limitaciones del ",claude_haiku
266,1,1,1,FF con reconocimiento,"Estudio ecológico con muestreo administrativo no-probabilístico: 684/5.570 municipios brasileños. Extrapola explícitamente a 'municipios brasileños' (abstract, objetivos, resultados, conclusiones) per",claude_haiku
267,1,1,1,FF con reconocimiento,Selección de 4 escuelas sin proceso claro de muestreo aleatorio. Extrapolan a educadores/prácticas generales. Reconocen 'may limit generalizability' pero generalizan igual.,claude_haiku
268,1,1,1,FF con reconocimiento,"Muestreo no probabilístico (conveniencia consecutiva, n=35) en 1 PICU específica. Usan pruebas inferenciales y generalizan a 'all Intensive Care Units'. Advierten tamaño pequeño pero no el problema de",claude_haiku
269,1,1,1,FF con reconocimiento,Muestra de conveniencia de única asociación (n=55). Generaliza a 'niños con autismo' en conclusiones pero reconoce no ser representativa de población total.,claude_haiku
270,1,0,1,FF clasica,"Muestra de conveniencia de un único centro clínico (66 niños obesos reclutados sin especificar aleatorización). Extrapola hallazgos a 'obese children' en general, presentando 54.54% como prevalencia p",claude_haiku
271,1,0,1,FF clasica,Muestra de conveniencia (37 dentistas de 1 ciudad) sin justificación de representatividad. Genera conclusiones generalizadas a 'dentistas' sin advertir limitaciones muestrales o sesgo de selección.,claude_haiku
272,1,0,1,FF clasica,"Muestreo de conveniencia por redes sociales (n=51) con conclusiones generalizadas a beneficiarios. Reconoce limitaciones operativas, pero no advierte sesgo fundamental de selección del muestreo no pro",claude_haiku
273,1,1,1,FF con reconocimiento,Muestreo por conveniencia (n=4 de 2 familias) con generalización explícita a 'crianças com e sem T21'. Reconoce limitaciones pero comunica favorabilidad.,claude_haiku
274,1,0,1,FF clasica,Muestreo no probabilístico (especialidades y días de semana seleccionados) con extrapolación explícita a pacientes de prontos-socorros. Limitaciones mencionadas no abordan el impacto en validez extern,claude_haiku
275,1,1,1,FF con reconocimiento,Muestra de conveniencia: 60 pacientes de UN hospital (período agosto-noviembre 2020). Reconocen explícitamente 'viés de seleción' pero generalizan a 'pacientes criticamente doentes com COVID-19' sin r,claude_haiku
276,1,0,1,FF clasica,Muestreo no probabilístico (conveniencia) de una institución; generalizan a educación médica sin advertir explícitamente limitaciones de extrapolación.,claude_haiku
277,1,0,1,FF clasica,Muestreo por conveniencia de 20 médicos en un hospital con generalización implícita a prácticas de UTI sin advertir el sesgo muestral.,claude_haiku
278,1,0,1,FF clasica,Muestreo de conveniencia/consecutivo en sitio único (n=41) con título y conclusiones que generalizan a 'pregnant women living with HIV' sin advertencia explícita sobre limitaciones de generalización.,claude_haiku
279,0,0,0,No evaluable,Estudio cualitativo puro con análisis de contenido. No usa inferencia estadística formal. Fuera del universo de auditoría de muestreo inferencial.,claude_haiku
280,1,0,1,FF clasica,Muestreo de conveniencia en 70 madres rurales; extrapola a población con conclusiones generales sobre factores sociodemográficos sin advertencia explícita sobre límites muestrales.,claude_haiku
281,0,0,0,No evaluable,"Estudio cualitativo exploratorio-descriptivo sin inferencia estadística. Análisis de texto discursivo. Muestreo por saturación de datos (criterio cualitativo, no problema muestral clásico).",claude_haiku
282,1,0,1,FF clasica,"Selección intencional de gestantes con protocolo registrado, generalización a nivel nacional/internacional sin advertir limitación de muestreo no probabilístico.",claude_haiku
283,1,1,1,FF con reconocimiento,"Muestreo por conveniencia (n=31, una unidad neonatal). Extrapola resultados a recomendaciones de política educativa. Reconoce explícitamente limitaciones pero generaliza igual.",claude_haiku
284,1,1,0,No evaluable,Investigación-acción cualitativa. Objetivo local: describir construcción colectiva de centro de educación en municipio específico. Sin pretensión de inferencia estadística a población mayor. Datos cua,claude_haiku
285,0,0,0,No evaluable,"Estudio de evaluación de usabilidad de tecnología biomédica. Aunque usa estadística descriptiva (SUS con media±SD), no constituye un problema muestral clásico epidemiológico. Entra en categoría de val",claude_haiku
286,1,0,1,FF clasica,"Muestra de conveniencia (81 pacientes, 1 hospital, 2021) asignados por criterio del cirujano, con conclusiones generalizadas a FEDR sin advertir límites de representatividad",claude_haiku
